auction_ID,lot,num_uniq_bidders,uniq_bidders
s1_02_the-now-evening-auction_modern-contemporary-evening-auction,156,2,"[frozenset({'fergus'}), frozenset({'claudia dweck'})]"
s1_02_the-now-evening-auction_modern-contemporary-evening-auction,158,1,[frozenset({'warhol'})]
s1_02_the-now-evening-auction_modern-contemporary-evening-auction,159,0,[]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,101,4,"[frozenset({'alex beautiful'}), frozenset({'telephone'}), frozenset({'online bidder', 'online'}), frozenset({'calvin harvey'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,102,1,[frozenset({'benedetto damiano'})]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,103,2,"[frozenset({'telephone'}), frozenset({'online bidder', 'online'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,104,3,"[frozenset({'telephone'}), frozenset({'george gorge gordon'}), frozenset({'online'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,105,7,"[frozenset({'chris', 'chris apostle'}), frozenset({'giovanni lanfranco', 'franco'}), frozenset({'johnny'}), frozenset({'telephone'}), frozenset({'judith'}), frozenset({'eduardo roberti', 'eduardo'}), frozenset({'online'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,106,4,"[frozenset({'giovanni lanfranco'}), frozenset({'telephone'}), frozenset({'elizabeth'}), frozenset({'online'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,107,2,"[frozenset({'online bidder', 'online'}), frozenset({'chris'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,108,3,"[frozenset({'chris', 'chris apostle'}), frozenset({'telephone'}), frozenset({'online'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,109,1,[frozenset({'akira kanyaki'})]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,110,4,"[frozenset({'sir'}), frozenset({'diana princess', 'diana'}), frozenset({'julian you', 'julian'}), frozenset({'alex round', 'alex bell', 'alex'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,111,2,"[frozenset({'telephone'}), frozenset({'sir'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,112,1,[frozenset({'ronald reagan'})]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,113,1,[frozenset({'telephone'})]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,114,4,"[frozenset({'clinton', 'bill clinton'}), frozenset({'nicole'}), frozenset({'online'}), frozenset({'sir'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,115,3,"[frozenset({'telephone'}), frozenset({'david'}), frozenset({'del cairo'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,116,1,"[frozenset({'alex then', 'alex cado'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,117,1,[frozenset({'sir'})]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,118,2,"[frozenset({'brad'}), frozenset({'online'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,119,1,[frozenset({'online'})]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,120,2,"[frozenset({'online'}), frozenset({'sir'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,121,6,"[frozenset({'online bidder', 'online'}), frozenset({'telephone'}), frozenset({'alex 700', 'alex first', 'alex', 'alex possibly'}), frozenset({'george', 'george apologies 250'}), frozenset({'wachter'}), frozenset({'sir'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,122,1,[frozenset({'online'})]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,123,3,"[frozenset({'magdalene'}), frozenset({'george'}), frozenset({'online'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,124,0,[]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,125,5,"[frozenset({'thomas lawrence'}), frozenset({'van dyke'}), frozenset({'telephone'}), frozenset({'online'}), frozenset({'joshua reynolds'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,126,1,[frozenset({'online'})]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,127,3,"[frozenset({'bassano'}), frozenset({'leandro'}), frozenset({'online'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,128,0,[]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,129,3,"[frozenset({'molly'}), frozenset({'telephone'}), frozenset({'online'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,130,1,[frozenset({'chris'})]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,131,1,[frozenset({'sir'})]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,133,4,"[frozenset({'nelson', 'nelson shanks'}), frozenset({'telephone'}), frozenset({'online bidder', 'online'}), frozenset({'gramercy studio'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,134,3,"[frozenset({'christiani'}), frozenset({'online bidder', 'online'}), frozenset({'sir'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,135,1,[frozenset({'charles catherine'})]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,136,1,[frozenset({'telephone'})]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,137,0,[]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,138,1,[frozenset({'telephone'})]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,139,3,"[frozenset({'hercules'}), frozenset({'online'}), frozenset({'sir'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,140,2,"[frozenset({'sebastiano ricci'}), frozenset({'online'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,141,0,[]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,142,3,"[frozenset({'alessandro jallini'}), frozenset({'sir'}), frozenset({'chris', 'chris apostle', 'chris shall'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,143,2,"[frozenset({'julian'}), frozenset({'online'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,144,0,[]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,145,0,[]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,146,2,"[frozenset({'saint christopher', 'christopher'}), frozenset({'online'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,147,1,[frozenset({'bernardo stratzee'})]
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,148,3,"[frozenset({'saint anthony'}), frozenset({'bernardo cavallino'}), frozenset({'online'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,150,3,"[frozenset({'telephone', 'alex one'}), frozenset({'online bidder', 'online'}), frozenset({'chris'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,151,2,"[frozenset({'telephone'}), frozenset({'online'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,152,2,"[frozenset({'telephone'}), frozenset({'online'})]"
s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,153,3,"[frozenset({'alex 900', 'alex', 'alex cater'}), frozenset({'online bidder', 'online'}), frozenset({'telephone'})]"
s1_28_master-paintings-sculpture-part-i_,1,0,[]
s1_28_master-paintings-sculpture-part-i_,2,0,[]
s1_28_master-paintings-sculpture-part-i_,3,4,"[frozenset({'Masterpiece'}), frozenset({'Sandra Botticelli'}), frozenset({'Pollock', 'David', 'David Pollock'}), frozenset({'Christ'})]"
s1_28_master-paintings-sculpture-part-i_,5,4,"[frozenset({'Bari'}), frozenset({'Lucas'}), frozenset({'signorelli one'}), frozenset({'Nicholas', 'Saint Nicholas'})]"
s1_28_master-paintings-sculpture-part-i_,6,13,"[frozenset({'crescent moon'}), frozenset({'Marcus Schwartz', 'Margie Schwartz', 'Margie'}), frozenset({'Juana Austria'}), frozenset({'online bidder', 'online'}), frozenset({'Setzer'}), frozenset({'Eddie'}), frozenset({'Eduardo', 'Eduardo Roberto'}), frozenset({'Mary Magdalene'}), frozenset({'900 George', 'George'}), frozenset({'Ambrosius Benson', ""Ambrosius Benson's""}), frozenset({'Hans'}), frozenset({'Virgin'}), frozenset({'Alessandro Lori'})]"
s1_28_master-paintings-sculpture-part-i_,7,2,"[frozenset({'Eduardo'}), frozenset({'online bidder', 'online'})]"
s1_28_master-paintings-sculpture-part-i_,8,4,"[frozenset({'Safra'}), frozenset({'Eduardo'}), frozenset({'You Chris', 'Christopher', 'Chris', 'Christopher Apostle'}), frozenset({'Peter Van mull', 'Peter Van'})]"
s1_28_master-paintings-sculpture-part-i_,10,1,"[frozenset({'You Chris', 'Christopher', 'Chris', 'Christopher Apostle'})]"
s1_28_master-paintings-sculpture-part-i_,11,3,"[frozenset({'John the Evangelist'}), frozenset({'de Bartolo', 'Bartolo', 'tideo de Bartolo'}), frozenset({""Gail Gail solberg's"", 'Gail Gail solberg'})]"
s1_28_master-paintings-sculpture-part-i_,19,7,"[frozenset({'Liz'}), frozenset({'Lucas'}), frozenset({'Jacob', 'Ferdinand', 'Jacob Ferdinand'}), frozenset({'Botticelli'}), frozenset({'Elder'}), frozenset({'Alina Davy', 'Alina'}), frozenset({'Molly', 'Molly Harrington', 'Molly George George', 'George Gordon', 'Harrington', 'George yours George', 'George George', 'George 42', 'George'})]"
s1_28_master-paintings-sculpture-part-i_,20,2,"[frozenset({'George Gordon', 'George'}), frozenset({'sir'})]"
s1_28_master-paintings-sculpture-part-i_,21,1,[frozenset({'George Gordon'})]
s1_28_master-paintings-sculpture-part-i_,22,5,"[frozenset({'Brock', 'Brooke', 'Brooke Lampley', 'Lampley'}), frozenset({'Ash'}), frozenset({'George'}), frozenset({'telephone'}), frozenset({'online'})]"
s1_28_master-paintings-sculpture-part-i_,23,0,[]
s1_28_master-paintings-sculpture-part-i_,24,1,[frozenset({'Brooke'})]
s1_28_master-paintings-sculpture-part-i_,25,1,[frozenset({'Brooke'})]
s1_28_master-paintings-sculpture-part-i_,26,2,"[frozenset({'Brooke'}), frozenset({'Ash'})]"
s1_28_master-paintings-sculpture-part-i_,27,2,"[frozenset({'Ash'}), frozenset({'you Brooke', 'Brooke'})]"
s1_28_master-paintings-sculpture-part-i_,29,2,"[frozenset({'Brooke I', 'Brooke'}), frozenset({'Alex', 'Alex olsman', 'Ash Alex', 'Alexandra'})]"
s1_28_master-paintings-sculpture-part-i_,30,0,[]
s1_28_master-paintings-sculpture-part-i_,31,5,"[frozenset({'George Walker', 'George George', 'George I', 'George'}), frozenset({'Alex', 'Alexander Bell', 'Alex Bell'}), frozenset({'Andrea Del', 'Andrea Del sarto'}), frozenset({'Mary Magdalene'}), frozenset({'Chance'})]"
s1_28_master-paintings-sculpture-part-i_,32,3,"[frozenset({'Franz porbus'}), frozenset({'Eduardo'}), frozenset({'Saint Mary', 'Magdalene', 'Mary Magdalene'})]"
s1_28_master-paintings-sculpture-part-i_,33,2,"[frozenset({'Don Brooklyn', 'Don'}), frozenset({'Hammer'})]"
s1_28_master-paintings-sculpture-part-i_,34,1,[frozenset({'online'})]
s1_28_master-paintings-sculpture-part-i_,35,1,[frozenset({'online'})]
s1_28_master-paintings-sculpture-part-i_,36,1,[frozenset({'online'})]
s1_28_master-paintings-sculpture-part-i_,37,0,[]
s1_28_master-paintings-sculpture-part-i_,38,2,"[frozenset({'Hendrick'}), frozenset({'sir'})]"
s1_28_master-paintings-sculpture-part-i_,39,0,[]
s1_28_master-paintings-sculpture-part-i_,40,0,[]
s1_28_master-paintings-sculpture-part-i_,41,1,[frozenset({'sir'})]
s1_28_master-paintings-sculpture-part-i_,42,0,[]
s1_28_master-paintings-sculpture-part-i_,43,7,"[frozenset({'Charles', 'George Gordon', 'George C Walker', 'George'}), frozenset({'Baron'}), frozenset({'telephone'}), frozenset({'Hammer'}), frozenset({'Balki'}), frozenset({'Nicholas', 'Nicholas piknoy'}), frozenset({'sir'})]"
s1_28_master-paintings-sculpture-part-i_,44,2,"[frozenset({'George Gordon', 'George'}), frozenset({'artemisa gentileski'})]"
s1_28_master-paintings-sculpture-part-i_,45,7,"[frozenset({'Carlos', 'Carlos sour'}), frozenset({'Johann Liss'}), frozenset({'Christopher', 'Apostle', 'You Chris', 'Christopher T', 'Chris', 'Christopher T Apostle'}), frozenset({'Vance'}), frozenset({'telephone'}), frozenset({'Giuseppe Rivera'}), frozenset({'Joseph', 'Saint', 'Saint Peter', 'Saint Joseph'})]"
s1_28_master-paintings-sculpture-part-i_,46,4,"[frozenset({'Liz'}), frozenset({'Eddie'}), frozenset({'Rahul Roush'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,1,2,"[frozenset({'online bidder', 'fred l', 'online'}), frozenset({'christina'})]"
s1_34_important-watches-4?locale=en,2,2,"[frozenset({'online bidder', 'online'}), frozenset({'latimer'})]"
s1_34_important-watches-4?locale=en,4,2,"[frozenset({'online bidder', 'online'}), frozenset({""lee hammer's"", 'lee'})]"
s1_34_important-watches-4?locale=en,5,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,6,0,[]
s1_34_important-watches-4?locale=en,7,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,8,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,9,2,"[frozenset({'telephone'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,10,2,"[frozenset({'frank everett', 'frank'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,11,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,12,2,"[frozenset({'online bidder', 'online'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,13,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,14,2,"[frozenset({'lee'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,15,6,"[frozenset({'sarah'}), frozenset({'jonathan', 'lee', 'lee jonathan', 'jonathan ninety-five thousand dollars'}), frozenset({'christina'}), frozenset({'telephone'}), frozenset({'online'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,16,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,18,2,"[frozenset({'online bidder', 'online'}), frozenset({'jonathan'})]"
s1_34_important-watches-4?locale=en,19,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,20,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,21,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,22,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,23,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,24,2,"[frozenset({'telephone'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,25,2,"[frozenset({'tiffany'}), frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,26,4,"[frozenset({'online'}), frozenset({'sarah yes'}), frozenset({'janet', 'janet 70 000'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,27,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,28,3,"[frozenset({'telephone'}), frozenset({'lee'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,29,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,30,2,"[frozenset({'online bidder', 'online'}), frozenset({'fred', 'joanna fred', 'joanna'})]"
s1_34_important-watches-4?locale=en,31,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,32,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,33,2,"[frozenset({'online bidder', 'online'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,34,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,35,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,36,2,"[frozenset({'online bidder', 'online'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,37,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,38,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,39,3,"[frozenset({'online bidder', 'online'}), frozenset({'lee'}), frozenset({'sarah anymore'})]"
s1_34_important-watches-4?locale=en,40,1,"[frozenset({'online bidder', 'bidder', 'online'})]"
s1_34_important-watches-4?locale=en,41,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,42,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,43,2,"[frozenset({'online'}), frozenset({'jonathan'})]"
s1_34_important-watches-4?locale=en,44,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,45,3,"[frozenset({'online bidder', 'online'}), frozenset({'kathleen frank', 'frank', 'kathleen'}), frozenset({'chris'})]"
s1_34_important-watches-4?locale=en,46,2,"[frozenset({'telephone'}), frozenset({'kathleen and frank', 'kathleen'})]"
s1_34_important-watches-4?locale=en,47,3,"[frozenset({""kathleen kathleen's"", 'kathleen twenty', 'kathleen kathleen', 'kathleen'}), frozenset({'online'}), frozenset({'darren'})]"
s1_34_important-watches-4?locale=en,48,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,50,2,"[frozenset({'janet'}), frozenset({'telephone'})]"
s1_34_important-watches-4?locale=en,51,3,"[frozenset({'janet'}), frozenset({'online'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,52,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,53,3,"[frozenset({'janet twenty', 'janet'}), frozenset({'christina'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,54,2,"[frozenset({'joanna'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,55,7,"[frozenset({'janet'}), frozenset({'online bidder', 'online'}), frozenset({'kathleen smith', 'kathleen'}), frozenset({'lopez'}), frozenset({'telephone'}), frozenset({'jonathan christina', 'jonathan', 'ken', 'jonathan burford', 'christina ken', 'kenneth six', 'christine', 'christina', 'jonathan fred christina', 'fred christina', 'ken jonathan'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,56,3,"[frozenset({'online bidder', 'online'}), frozenset({'gentleman'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,57,2,"[frozenset({'online'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,58,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,59,2,"[frozenset({'online bidder', 'online'}), frozenset({'christina'})]"
s1_34_important-watches-4?locale=en,60,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,61,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,62,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,63,2,"[frozenset({'online'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,64,2,"[frozenset({'telephone'}), frozenset({'fred online bidder', 'online bidder', 'fred online', 'online'})]"
s1_34_important-watches-4?locale=en,65,2,"[frozenset({'janet'}), frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,66,1,"[frozenset({'fred de salminto de vupa', 'online bidder', 'fred de', 'online'})]"
s1_34_important-watches-4?locale=en,67,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,68,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,69,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,70,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,71,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,72,2,"[frozenset({'online bidder', 'online'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,73,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,74,3,"[frozenset({'online bidder', 'online'}), frozenset({'lee'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,75,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,76,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,77,1,[frozenset({'francis'})]
s1_34_important-watches-4?locale=en,78,5,"[frozenset({'zeppelin'}), frozenset({'francis'}), frozenset({'janet'}), frozenset({'online'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,79,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,80,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,81,2,"[frozenset({'joanna'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,82,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,83,2,"[frozenset({'online'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,84,3,"[frozenset({'telephone'}), frozenset({'johanna'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,85,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,86,4,"[frozenset({'telephone'}), frozenset({'christina'}), frozenset({'online'}), frozenset({'darren'})]"
s1_34_important-watches-4?locale=en,87,3,"[frozenset({'janet'}), frozenset({'clasp'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,88,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,89,2,"[frozenset({'christophe clare'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,90,2,"[frozenset({'christopher claray'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,91,2,"[frozenset({'christophe clare'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,92,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,93,2,"[frozenset({'online'}), frozenset({'darren'})]"
s1_34_important-watches-4?locale=en,94,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,95,3,"[frozenset({'kelly'}), frozenset({'online'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,96,2,"[frozenset({'online'}), frozenset({'jonathan'})]"
s1_34_important-watches-4?locale=en,97,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,98,4,"[frozenset({'janet'}), frozenset({'jenna'}), frozenset({'online'}), frozenset({'darren'})]"
s1_34_important-watches-4?locale=en,99,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,100,0,[]
s1_34_important-watches-4?locale=en,101,2,"[frozenset({'online'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,102,2,"[frozenset({'lee'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,103,3,"[frozenset({'telephone'}), frozenset({'patek philippe'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,104,2,"[frozenset({'online bidder', 'online'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,105,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,106,2,"[frozenset({'patek philippe'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,107,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,108,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,109,2,"[frozenset({'patek philippe'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,110,3,"[frozenset({'yourslee'}), frozenset({'patek philippe'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,111,3,"[frozenset({'sam'}), frozenset({'online'}), frozenset({'christina'})]"
s1_34_important-watches-4?locale=en,112,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,113,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,114,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,115,2,"[frozenset({'telephone'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,116,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,117,2,"[frozenset({'online'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,118,0,[]
s1_34_important-watches-4?locale=en,122,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,123,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,124,2,"[frozenset({'online'}), frozenset({'jonathan'})]"
s1_34_important-watches-4?locale=en,125,0,[]
s1_34_important-watches-4?locale=en,126,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,128,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,129,2,"[frozenset({'online'}), frozenset({'darren'})]"
s1_34_important-watches-4?locale=en,130,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,131,1,"[frozenset({'online bidder', 'online'})]"
s1_34_important-watches-4?locale=en,132,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,133,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,134,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,135,0,[]
s1_34_important-watches-4?locale=en,137,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,138,0,[]
s1_34_important-watches-4?locale=en,139,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,140,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,141,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,142,1,[frozenset({'online'})]
s1_34_important-watches-4?locale=en,143,1,[frozenset({'patek philippe'})]
s1_34_important-watches-4?locale=en,144,1,[frozenset({'patek philippe'})]
s1_34_important-watches-4?locale=en,145,2,"[frozenset({'online'}), frozenset({'sir'})]"
s1_34_important-watches-4?locale=en,146,1,"[frozenset({'online', 'taken sam', ""yours online sam's""})]"
s1_34_important-watches-4?locale=en,147,2,"[frozenset({'patek philippe'}), frozenset({'online'})]"
s1_34_important-watches-4?locale=en,148,5,"[frozenset({'darren'}), frozenset({'megan'}), frozenset({'fred'}), frozenset({'telephone'}), frozenset({'online'})]"
s1_21_old-masters-evening-sale-2?locale=en_,1,4,"[frozenset({'telephone'}), frozenset({'sebastian'}), frozenset({'robert'}), frozenset({'eduardo'})]"
s1_21_old-masters-evening-sale-2?locale=en_,4,2,"[frozenset({'alina'}), frozenset({'george', 'george gordon', ""george gordon's""})]"
s1_21_old-masters-evening-sale-2?locale=en_,5,3,"[frozenset({'alex bell'}), frozenset({'online bidder', 'online'}), frozenset({'sir'})]"
s1_21_old-masters-evening-sale-2?locale=en_,6,4,"[frozenset({'george golden', 'george gordon three million', 'george', 'george gordon'}), frozenset({'telephone'}), frozenset({'online'}), frozenset({'eduardo'})]"
s1_21_old-masters-evening-sale-2?locale=en_,7,0,[]
s1_21_old-masters-evening-sale-2?locale=en_,8,2,"[frozenset({'davies'}), frozenset({'telephone'})]"
s1_21_old-masters-evening-sale-2?locale=en_,9,2,"[frozenset({'madam'}), frozenset({'online'})]"
s1_21_old-masters-evening-sale-2?locale=en_,10,0,[]
s1_21_old-masters-evening-sale-2?locale=en_,11,3,"[frozenset({'telephone'}), frozenset({'selena davis', 'davis'}), frozenset({'sir'})]"
s1_21_old-masters-evening-sale-2?locale=en_,12,0,[]
s1_21_old-masters-evening-sale-2?locale=en_,13,6,"[frozenset({'christopher apostle 160', 'telephone', 'christopher apostle one', 'christopher', 'christopher apostle'}), frozenset({'online bidder', 'online'}), frozenset({'david pollock', 'david'}), frozenset({'calvin', 'kelvin'}), frozenset({'madam'}), frozenset({'sir'})]"
s1_21_old-masters-evening-sale-2?locale=en_,14,4,"[frozenset({'alex bell'}), frozenset({'jacob salayo'}), frozenset({'robert is', 'robert'}), frozenset({'telephone'})]"
s1_21_old-masters-evening-sale-2?locale=en_,15,1,"[frozenset({'online bidder', 'online'})]"
s1_21_old-masters-evening-sale-2?locale=en_,16,2,"[frozenset({'telephone'}), frozenset({'christopher', 'christopher apostle'})]"
s1_21_old-masters-evening-sale-2?locale=en_,17,3,"[frozenset({'telephone'}), frozenset({'online bidder', 'online'}), frozenset({'aurora'})]"
s1_21_old-masters-evening-sale-2?locale=en_,18,1,[frozenset({'online'})]
s1_21_old-masters-evening-sale-2?locale=en_,19,3,"[frozenset({'telephone'}), frozenset({""christopher apostle's"", 'christopher apostle', 'chris', 'apostle'}), frozenset({'online'})]"
