index,Unnamed: 0,auction_ID,lot,lot_name,low_estimate,high_estimate,estimate_currency,final_price,bid,bid_currency,time,global_ID,bid_rel
3533,3533,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,133,"A rare yellow-glazed blue and white 'boys at play' stembowl, Ming dynasty, 15th century | 明十五世紀 黃釉青花嬰戲圖高足盌",10000.0,15000.0,USD,,21000.0,,395040.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2133A rare yellow-glazed blue and white 'boys at play' stembowl, Ming dynasty, 15th century | 明十五世紀 黃釉青花嬰戲圖高足盌",1.68
3537,3537,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,134,"A large yellow-glazed bowl, Kangxi mark and period | 清康熙 黃釉大盌 《大清康熙年製》款",20000.0,30000.0,USD,,250010.0,,399525.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2134A large yellow-glazed bowl, Kangxi mark and period | 清康熙 黃釉大盌 《大清康熙年製》款",10.0004
3536,3536,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,134,"A large yellow-glazed bowl, Kangxi mark and period | 清康熙 黃釉大盌 《大清康熙年製》款",20000.0,30000.0,USD,,25000.0,,397875.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2134A large yellow-glazed bowl, Kangxi mark and period | 清康熙 黃釉大盌 《大清康熙年製》款",1.0
3545,3545,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,135,"A pair of yellow-glazed jars and covers, Kangxi marks and period | 清康熙 黃釉蓋罐一對 《大清康熙年製》款",20000.0,30000.0,USD,,50000.0,,402105.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2135A pair of yellow-glazed jars and covers, Kangxi marks and period | 清康熙 黃釉蓋罐一對 《大清康熙年製》款",2.0
3544,3544,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,135,"A pair of yellow-glazed jars and covers, Kangxi marks and period | 清康熙 黃釉蓋罐一對 《大清康熙年製》款",20000.0,30000.0,USD,,48000.0,,401340.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2135A pair of yellow-glazed jars and covers, Kangxi marks and period | 清康熙 黃釉蓋罐一對 《大清康熙年製》款",1.92
3547,3547,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,136,"A peachbloom-glazed 'beehive' waterpot, Kangxi mark and period | 清康熙 豇豆紅釉團龍紋太白尊 《大清康熙年製》款",100000.0,150000.0,USD,,100000.0,,404490.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2136A peachbloom-glazed 'beehive' waterpot, Kangxi mark and period | 清康熙 豇豆紅釉團龍紋太白尊 《大清康熙年製》款",0.8
3546,3546,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,136,"A peachbloom-glazed 'beehive' waterpot, Kangxi mark and period | 清康熙 豇豆紅釉團龍紋太白尊 《大清康熙年製》款",100000.0,150000.0,USD,,95000.0,,404160.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2136A peachbloom-glazed 'beehive' waterpot, Kangxi mark and period | 清康熙 豇豆紅釉團龍紋太白尊 《大清康熙年製》款",0.76
3548,3548,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,137,"A fine and rare coral-ground famille-verte 'peony' bowl, Yongzheng yuzhi mark and period | 清雍正 珊瑚紅地五彩牡丹紋盌 《雍正御製》款",500000.0,700000.0,USD,,380000.0,,406725.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2137A fine and rare coral-ground famille-verte 'peony' bowl, Yongzheng yuzhi mark and period | 清雍正 珊瑚紅地五彩牡丹紋盌 《雍正御製》款",0.6333333333333333
3557,3557,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,138,"A copper-red-glazed 'Langyao' vase, Qing dynasty, Kangxi period | 清康熙 郎窰紅釉觀音尊",5000.0,7000.0,USD,,16000.0,,410070.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2138A copper-red-glazed 'Langyao' vase, Qing dynasty, Kangxi period | 清康熙 郎窰紅釉觀音尊",2.6666666666666665
3556,3556,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,138,"A copper-red-glazed 'Langyao' vase, Qing dynasty, Kangxi period | 清康熙 郎窰紅釉觀音尊",5000.0,7000.0,USD,,15000.0,,409470.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2138A copper-red-glazed 'Langyao' vase, Qing dynasty, Kangxi period | 清康熙 郎窰紅釉觀音尊",2.5
3558,3558,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,139,"A rare famille-verte 'carp' washer, Kangxi mark and period | 清康熙 五彩鯉躍龍門圖洗 《大清康熙年製》款",60000.0,80000.0,USD,,55000.0,,411990.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2139A rare famille-verte 'carp' washer, Kangxi mark and period | 清康熙 五彩鯉躍龍門圖洗 《大清康熙年製》款",0.7857142857142857
3576,3576,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,140,"A carved 'Ding' 'dragon' dish, Northern Song dynasty | 北宋 定窰白釉刻龍紋葵口盤",6000.0,8000.0,USD,,110000.0,,419205.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2140A carved 'Ding' 'dragon' dish, Northern Song dynasty | 北宋 定窰白釉刻龍紋葵口盤",15.714285714285714
3575,3575,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,140,"A carved 'Ding' 'dragon' dish, Northern Song dynasty | 北宋 定窰白釉刻龍紋葵口盤",6000.0,8000.0,USD,,100000.0,,418755.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2140A carved 'Ding' 'dragon' dish, Northern Song dynasty | 北宋 定窰白釉刻龍紋葵口盤",14.285714285714286
3586,3586,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,141,"A famille-verte baluster vase, Qing dynasty, Kangxi period | 清康熙 五彩人物故事圖瓶",40000.0,60000.0,USD,,75000.0,,425445.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2141A famille-verte baluster vase, Qing dynasty, Kangxi period | 清康熙 五彩人物故事圖瓶",1.5
3585,3585,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,141,"A famille-verte baluster vase, Qing dynasty, Kangxi period | 清康熙 五彩人物故事圖瓶",40000.0,60000.0,USD,,70000.0,,424650.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2141A famille-verte baluster vase, Qing dynasty, Kangxi period | 清康熙 五彩人物故事圖瓶",1.4
3591,3591,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,142,"A blue and white 'landscape' censer, Qing dynasty, Kangxi period | 清康熙 青花山水人物圖爐 《大明成化年製》仿款",6000.0,8000.0,USD,,15000.0,,428625.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2142A blue and white 'landscape' censer, Qing dynasty, Kangxi period | 清康熙 青花山水人物圖爐 《大明成化年製》仿款",2.142857142857143
3590,3590,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,142,"A blue and white 'landscape' censer, Qing dynasty, Kangxi period | 清康熙 青花山水人物圖爐 《大明成化年製》仿款",6000.0,8000.0,USD,,14000.0,,428265.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2142A blue and white 'landscape' censer, Qing dynasty, Kangxi period | 清康熙 青花山水人物圖爐 《大明成化年製》仿款",2.0
3600,3600,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,143,"An underglaze-blue, copper-red, and celadon-glazed jar, Qing dynasty, Kangxi period | 清康熙 豆青地青花釉裏紅松下高士圖罐",6000.0,8000.0,USD,,11000.0,,433425.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2143An underglaze-blue, copper-red, and celadon-glazed jar, Qing dynasty, Kangxi period | 清康熙 豆青地青花釉裏紅松下高士圖罐",1.5714285714285714
3599,3599,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,143,"An underglaze-blue, copper-red, and celadon-glazed jar, Qing dynasty, Kangxi period | 清康熙 豆青地青花釉裏紅松下高士圖罐",6000.0,8000.0,USD,,10000.0,,432945.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2143An underglaze-blue, copper-red, and celadon-glazed jar, Qing dynasty, Kangxi period | 清康熙 豆青地青花釉裏紅松下高士圖罐",1.4285714285714286
3611,3611,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,144,"A famille-verte 'figural' bowl, Qing dynasty, Kangxi period | 清康熙 五彩人物故事圖盌 《大明成化年製》仿款",4000.0,6000.0,USD,,6500.0,,436290.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2144A famille-verte 'figural' bowl, Qing dynasty, Kangxi period | 清康熙 五彩人物故事圖盌 《大明成化年製》仿款",1.3
3610,3610,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,144,"A famille-verte 'figural' bowl, Qing dynasty, Kangxi period | 清康熙 五彩人物故事圖盌 《大明成化年製》仿款",4000.0,6000.0,USD,,6000.0,,435825.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2144A famille-verte 'figural' bowl, Qing dynasty, Kangxi period | 清康熙 五彩人物故事圖盌 《大明成化年製》仿款",1.2
3620,3620,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,145,"A blue and white 'ladies' vase, Qing dynasty, Kangxi period | 清康熙 青花開光仕女花卉圖瓶",4000.0,6000.0,USD,,8000.0,,443685.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2145A blue and white 'ladies' vase, Qing dynasty, Kangxi period | 清康熙 青花開光仕女花卉圖瓶",1.6
3619,3619,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,145,"A blue and white 'ladies' vase, Qing dynasty, Kangxi period | 清康熙 青花開光仕女花卉圖瓶",4000.0,6000.0,USD,,7500.0,,442560.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2145A blue and white 'ladies' vase, Qing dynasty, Kangxi period | 清康熙 青花開光仕女花卉圖瓶",1.5
3624,3624,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,146,"A fine and rare doucai 'immortals' dish, Qing dynasty, Kangxi / Yongzheng period | 清康熙 / 雍正 鬥彩壽老觀卷圖盤",60000.0,80000.0,USD,,75000.0,,445950.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2146A fine and rare doucai 'immortals' dish, Qing dynasty, Kangxi / Yongzheng period | 清康熙 / 雍正 鬥彩壽老觀卷圖盤",1.0714285714285714
3623,3623,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,146,"A fine and rare doucai 'immortals' dish, Qing dynasty, Kangxi / Yongzheng period | 清康熙 / 雍正 鬥彩壽老觀卷圖盤",60000.0,80000.0,USD,,70000.0,,445530.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2146A fine and rare doucai 'immortals' dish, Qing dynasty, Kangxi / Yongzheng period | 清康熙 / 雍正 鬥彩壽老觀卷圖盤",1.0
3626,3626,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,147,"A Ming-style blue and white bottle vase, Qianlong seal mark and period | 清乾隆 青花纏枝蓮紋賞瓶 《大清乾隆年製》款",60000.0,80000.0,USD,,55000.0,,447780.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2147A Ming-style blue and white bottle vase, Qianlong seal mark and period | 清乾隆 青花纏枝蓮紋賞瓶 《大清乾隆年製》款",0.7857142857142857
3625,3625,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,147,"A Ming-style blue and white bottle vase, Qianlong seal mark and period | 清乾隆 青花纏枝蓮紋賞瓶 《大清乾隆年製》款",60000.0,80000.0,USD,,50000.0,,447390.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2147A Ming-style blue and white bottle vase, Qianlong seal mark and period | 清乾隆 青花纏枝蓮紋賞瓶 《大清乾隆年製》款",0.7142857142857143
3627,3627,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,148,"An extremely rare and large blue and white 'bajixiang' dish, Qianlong seal mark and period | 清乾隆 青花纏枝蓮八吉祥紋大盤 《大清乾隆年製》款",250000.0,350000.0,USD,,200000.0,,451095.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2148An extremely rare and large blue and white 'bajixiang' dish, Qianlong seal mark and period | 清乾隆 青花纏枝蓮八吉祥紋大盤 《大清乾隆年製》款",0.6666666666666666
3630,3630,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,149,"A large dark-blue-glazed vase, tianqiuping, Qianlong seal mark and period | 清乾隆 藍釉天球瓶 《大清乾隆年製》款",150000.0,250000.0,USD,,95000.0,,452400.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2149A large dark-blue-glazed vase, tianqiuping, Qianlong seal mark and period | 清乾隆 藍釉天球瓶 《大清乾隆年製》款",0.475
3629,3629,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,149,"A large dark-blue-glazed vase, tianqiuping, Qianlong seal mark and period | 清乾隆 藍釉天球瓶 《大清乾隆年製》款",150000.0,250000.0,USD,,90000.0,,452385.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2149A large dark-blue-glazed vase, tianqiuping, Qianlong seal mark and period | 清乾隆 藍釉天球瓶 《大清乾隆年製》款",0.45
3643,3643,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,150,"A large blue and white Ming-style 'eight Buddhist emblems' bowl, Qianlong seal mark and period | 清乾隆 青花纏枝蓮八吉祥紋大盌 《大清乾隆年製》款",15000.0,20000.0,USD,,35000.0,,456465.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2150A large blue and white Ming-style 'eight Buddhist emblems' bowl, Qianlong seal mark and period | 清乾隆 青花纏枝蓮八吉祥紋大盌 《大清乾隆年製》款",2.0
3642,3642,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,150,"A large blue and white Ming-style 'eight Buddhist emblems' bowl, Qianlong seal mark and period | 清乾隆 青花纏枝蓮八吉祥紋大盌 《大清乾隆年製》款",15000.0,20000.0,USD,,32000.0,,456075.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2150A large blue and white Ming-style 'eight Buddhist emblems' bowl, Qianlong seal mark and period | 清乾隆 青花纏枝蓮八吉祥紋大盌 《大清乾隆年製》款",1.8285714285714285
3645,3645,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,151,"Two underglaze-blue and copper-red 'immortals' dishes, Qing dynasty, 18th / 19th century | 清十八 / 十九世紀 青花釉裏紅八仙過海紋盤兩件 《養和堂製》《慶宜堂製》款",10000.0,15000.0,USD,,13000.0,,458385.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2151Two underglaze-blue and copper-red 'immortals' dishes, Qing dynasty, 18th / 19th century | 清十八 / 十九世紀 青花釉裏紅八仙過海紋盤兩件 《養和堂製》《慶宜堂製》款",1.04
3644,3644,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,151,"Two underglaze-blue and copper-red 'immortals' dishes, Qing dynasty, 18th / 19th century | 清十八 / 十九世紀 青花釉裏紅八仙過海紋盤兩件 《養和堂製》《慶宜堂製》款",10000.0,15000.0,USD,,12000.0,,458340.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2151Two underglaze-blue and copper-red 'immortals' dishes, Qing dynasty, 18th / 19th century | 清十八 / 十九世紀 青花釉裏紅八仙過海紋盤兩件 《養和堂製》《慶宜堂製》款",0.96
3653,3653,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,152,"A copper-red-glazed bowl, Yongzheng mark and period | 清雍正 紅釉盌 《大清雍正年製》款",4000.0,6000.0,USD,,11000.0,,461925.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2152A copper-red-glazed bowl, Yongzheng mark and period | 清雍正 紅釉盌 《大清雍正年製》款",2.2
3652,3652,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,152,"A copper-red-glazed bowl, Yongzheng mark and period | 清雍正 紅釉盌 《大清雍正年製》款",4000.0,6000.0,USD,,10000.0,,461160.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2152A copper-red-glazed bowl, Yongzheng mark and period | 清雍正 紅釉盌 《大清雍正年製》款",2.0
3668,3668,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,153,"A fine doucai 'shou' dish, Yongzheng mark and period | 清雍正 鬥彩壽字貫套紋盤 《大清雍正年製》款",20000.0,30000.0,USD,,55000.0,,466020.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2153A fine doucai 'shou' dish, Yongzheng mark and period | 清雍正 鬥彩壽字貫套紋盤 《大清雍正年製》款",2.2
3667,3667,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,153,"A fine doucai 'shou' dish, Yongzheng mark and period | 清雍正 鬥彩壽字貫套紋盤 《大清雍正年製》款",20000.0,30000.0,USD,,50000.0,,465600.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2153A fine doucai 'shou' dish, Yongzheng mark and period | 清雍正 鬥彩壽字貫套紋盤 《大清雍正年製》款",2.0
3672,3672,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,154,"A doucai 'pomegranate' dish, Qing dynasty, early 18th century | 清十八世紀初 鬥彩花果紋盤 《大明成化年製》仿款",5000.0,7000.0,USD,,4800.0,,468300.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2154A doucai 'pomegranate' dish, Qing dynasty, early 18th century | 清十八世紀初 鬥彩花果紋盤 《大明成化年製》仿款",0.8
3671,3671,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,154,"A doucai 'pomegranate' dish, Qing dynasty, early 18th century | 清十八世紀初 鬥彩花果紋盤 《大明成化年製》仿款",5000.0,7000.0,USD,,4500.0,,468135.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2154A doucai 'pomegranate' dish, Qing dynasty, early 18th century | 清十八世紀初 鬥彩花果紋盤 《大明成化年製》仿款",0.75
3675,3675,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,156,"A doucai ogee-form 'eight Daoist emblems' dish, Jiaqing seal mark and period | 清嘉慶 鬥彩暗八仙紋折腰盤 《大清嘉慶年製》款",8000.0,12000.0,USD,,15000.0,,474450.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2156A doucai ogee-form 'eight Daoist emblems' dish, Jiaqing seal mark and period | 清嘉慶 鬥彩暗八仙紋折腰盤 《大清嘉慶年製》款",1.5
3674,3674,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,156,"A doucai ogee-form 'eight Daoist emblems' dish, Jiaqing seal mark and period | 清嘉慶 鬥彩暗八仙紋折腰盤 《大清嘉慶年製》款",8000.0,12000.0,USD,,14000.0,,474210.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2156A doucai ogee-form 'eight Daoist emblems' dish, Jiaqing seal mark and period | 清嘉慶 鬥彩暗八仙紋折腰盤 《大清嘉慶年製》款",1.4
3681,3681,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,157,"A fine pair of yellow-glazed ogee-form dishes, Qianlong seal marks and period | 清乾隆 檸檬黃釉折腰小盤一對 《大清乾隆年製》款",60000.0,80000.0,USD,,85000.0,,479205.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2157A fine pair of yellow-glazed ogee-form dishes, Qianlong seal marks and period | 清乾隆 檸檬黃釉折腰小盤一對 《大清乾隆年製》款",1.2142857142857142
3680,3680,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,157,"A fine pair of yellow-glazed ogee-form dishes, Qianlong seal marks and period | 清乾隆 檸檬黃釉折腰小盤一對 《大清乾隆年製》款",60000.0,80000.0,USD,,80000.0,,478560.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2157A fine pair of yellow-glazed ogee-form dishes, Qianlong seal marks and period | 清乾隆 檸檬黃釉折腰小盤一對 《大清乾隆年製》款",1.1428571428571428
3692,3692,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,158,"A celadon-glazed drum-shaped vase, Qianlong seal mark and period | 清乾隆 粉青釉鋪首耳鼓式罐 《大清乾隆年製》款",12000.0,15000.0,USD,,22000.0,,482640.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2158A celadon-glazed drum-shaped vase, Qianlong seal mark and period | 清乾隆 粉青釉鋪首耳鼓式罐 《大清乾隆年製》款",1.6296296296296295
3691,3691,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,158,"A celadon-glazed drum-shaped vase, Qianlong seal mark and period | 清乾隆 粉青釉鋪首耳鼓式罐 《大清乾隆年製》款",12000.0,15000.0,USD,,20000.0,,482175.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2158A celadon-glazed drum-shaped vase, Qianlong seal mark and period | 清乾隆 粉青釉鋪首耳鼓式罐 《大清乾隆年製》款",1.4814814814814814
3698,3698,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,159,"A fine and superb pair of blue-glazed bowls, Qianlong seal marks and period | 清乾隆 霽藍釉盌一對 《大清乾隆年製》款",20000.0,30000.0,USD,,25000.0,,485130.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2159A fine and superb pair of blue-glazed bowls, Qianlong seal marks and period | 清乾隆 霽藍釉盌一對 《大清乾隆年製》款",1.0
3697,3697,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,159,"A fine and superb pair of blue-glazed bowls, Qianlong seal marks and period | 清乾隆 霽藍釉盌一對 《大清乾隆年製》款",20000.0,30000.0,USD,,22000.0,,484575.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2159A fine and superb pair of blue-glazed bowls, Qianlong seal marks and period | 清乾隆 霽藍釉盌一對 《大清乾隆年製》款",0.88
3703,3703,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,160,"A fine and rare ruby-pink enameled dish, Yongzheng mark and period | 清雍正 胭脂紅釉小盤 《大清雍正年製》款",100000.0,150000.0,USD,,400000.0,,488490.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2160A fine and rare ruby-pink enameled dish, Yongzheng mark and period | 清雍正 胭脂紅釉小盤 《大清雍正年製》款",3.2
3702,3702,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,160,"A fine and rare ruby-pink enameled dish, Yongzheng mark and period | 清雍正 胭脂紅釉小盤 《大清雍正年製》款",100000.0,150000.0,USD,,100000.0,,487800.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2160A fine and rare ruby-pink enameled dish, Yongzheng mark and period | 清雍正 胭脂紅釉小盤 《大清雍正年製》款",0.8
3705,3705,s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2,161,"A famille-rose 'bajixiang' altar vase (Gu), Qianlong seal mark and period | 清乾隆 粉彩纏枝蓮八吉祥紋花觚 《大清乾隆年製》款",10000.0,15000.0,USD,,10000.0,,489885.0,"s1_05_imperial-cloisonne-jade-chinese-art-from-the-brooklyn-museum?locale=en_+important-chinese-art-2161A famille-rose 'bajixiang' altar vase (Gu), Qianlong seal mark and period | 清乾隆 粉彩纏枝蓮八吉祥紋花觚 《大清乾隆年製》款",0.8
